id;x;y;sp;gen
435;94.325546;88.201622;0;999
436;2.216659;91.858597;0;999
437;91.730827;89.031456;0;999
438;77.062492;38.979809;0;999
439;55.677544;40.404591;0;999
440;30.429640;0.884827;0;999
441;49.495522;93.524414;0;999
442;42.793636;82.229073;0;999
443;56.510773;70.190735;0;999
444;38.523499;18.654963;0;999
445;17.892189;11.837256;0;999
446;65.512993;28.232811;0;999
447;71.677666;47.569321;0;999
448;85.063110;63.598549;0;999
449;21.732128;97.509865;0;999
450;5.623299;74.743294;0;999
451;1.341248;89.395172;0;999
452;6.723863;26.779943;0;999
453;99.395477;21.489388;0;999
454;81.562317;67.297714;0;999
455;23.284311;96.251465;0;999
456;94.885582;69.053215;0;999
457;28.289673;40.668053;0;999
458;47.719418;95.784790;0;999
459;55.438183;36.221706;0;999
460;86.773056;84.259842;0;999
461;14.600532;24.334330;0;999
462;77.041092;99.508316;0;999
463;23.022062;83.917229;0;999
464;1.283196;83.385918;0;999
465;1.727988;34.557087;0;999
466;44.314766;69.992943;0;999
467;43.630264;33.289585;0;999
468;87.156631;21.471510;0;999
469;35.310879;60.606960;0;999
470;20.815094;96.791458;0;999
471;39.155045;23.964424;0;999
472;98.087822;34.902355;0;999
473;4.417284;23.104628;0;999
474;20.004732;89.076164;0;999
475;87.938828;67.453094;0;999
476;62.599934;50.685619;0;999
477;90.344666;86.041649;0;999
478;90.846924;25.145601;0;999
479;7.956609;60.447060;0;999
480;43.128796;51.261246;0;999
481;54.478115;90.837280;0;999
482;26.189522;97.443565;0;999
483;94.662437;40.206379;0;999
484;55.736374;85.234871;0;999
485;52.843914;64.793198;0;999
486;69.796951;22.528723;0;999
487;31.894371;82.648796;0;999
488;78.310654;86.271111;0;999
489;69.666618;76.662086;0;999
490;85.145386;60.677975;0;999
491;93.717346;14.796915;0;999
492;43.018501;36.501083;0;999
493;74.468536;84.700890;0;999
494;79.778442;87.264732;0;999
495;28.803734;4.706842;0;999
496;83.754211;51.173321;0;999
497;34.406403;34.469955;0;999
498;49.093708;95.484749;0;999
499;61.915188;98.704453;0;999
500;26.074221;43.232121;0;999
501;40.831985;6.166273;0;999
502;38.318504;49.850449;0;999
503;39.465790;94.679947;0;999
504;49.133087;92.720825;0;999
505;71.172623;97.456871;0;999
506;80.414902;18.200020;0;999
507;34.161087;78.923187;0;999
508;0.135086;83.466209;0;999
509;33.492744;81.952667;0;999
510;13.808197;14.200853;0;999
511;44.094250;73.487053;0;999
512;87.440651;81.585968;0;999
513;79.939911;45.101963;0;999
514;86.037491;43.703114;0;999
515;26.055548;54.561253;0;999
516;57.578938;65.353210;0;999
517;82.453499;69.668304;0;999
518;69.899086;48.171116;0;999
519;42.710152;50.549480;0;999
520;54.478115;90.837280;0;999
521;85.567314;16.605434;0;999
522;86.417709;55.039021;0;999
523;99.198112;0.422913;0;999
524;37.368881;64.781738;0;999
525;92.224068;40.382259;0;999
526;65.004913;49.802513;0;999
527;46.934937;93.920219;0;999
528;90.241135;72.416588;0;999
529;33.495831;49.720539;0;999
530;8.998405;92.616730;0;999
531;30.559185;3.933034;0;999
532;30.642773;52.033234;0;999
533;96.446381;88.267609;0;999
534;35.210281;9.567632;0;999
535;87.534698;38.883202;0;999
536;87.016541;67.625671;0;999
537;16.566713;19.499716;0;999
538;25.120977;63.076580;0;999
539;25.825357;86.828537;0;999
540;80.348923;88.751312;0;999
541;79.299850;47.033642;0;999
542;80.289688;12.548176;0;999
543;98.645439;30.215250;0;999
544;98.546494;24.674883;0;999
545;93.018013;39.722527;0;999
546;17.556908;11.184619;0;999
547;12.431023;78.640549;0;999
548;3.713059;32.777374;0;999
549;84.824768;83.232147;0;999
550;8.129208;25.207855;0;999
551;0.811417;98.546463;0;999
552;85.918869;66.225388;0;999
553;12.289226;11.540783;0;999
554;37.014774;6.602209;0;999
555;75.883598;91.453110;0;999
556;83.725800;35.374416;0;999
557;20.309113;24.527752;0;999
558;80.384209;12.595543;0;999
559;84.862213;12.500605;0;999
560;37.368752;52.744469;0;999
561;93.175774;13.451331;0;999
562;25.817030;11.946291;0;999
563;74.716393;94.580315;0;999
564;93.869560;91.854607;0;999
565;22.470325;45.397568;0;999
566;45.186413;88.828293;0;999
567;32.432453;20.111795;0;999
568;65.730011;1.338890;0;999
569;55.195282;7.453587;0;999
570;76.987282;7.535993;0;999
571;87.612305;80.494514;0;999
572;63.113056;34.128403;0;999
573;12.391521;7.286713;0;999
574;90.902199;71.812202;0;999
575;85.936455;1.770133;0;999
576;3.288974;70.895996;0;999
577;92.888557;52.165653;0;999
578;4.828777;0.490067;0;999
579;30.242750;24.152828;0;999
580;60.584717;22.360146;0;999
581;42.331234;49.604588;0;999
582;25.955669;95.345581;0;999
583;69.233948;64.497536;0;999
584;6.539499;48.771763;0;999
585;46.711948;39.783817;0;999
586;41.909454;45.788189;0;999
587;64.303482;12.275067;0;999
588;10.149828;89.936813;0;999
589;90.763786;2.440035;0;999
590;25.254971;64.721863;0;999
591;89.077477;35.928173;0;999
592;20.567287;31.538616;0;999
593;36.897018;56.632038;0;999
594;28.933994;3.073532;0;999
595;62.295010;19.178841;0;999
596;85.271118;65.974991;0;999
597;10.042335;27.594957;0;999
598;79.586006;37.359146;0;999
599;18.008017;58.957436;0;999
600;0.455617;64.051743;0;999
601;16.944506;92.040993;0;999
602;74.711273;94.923561;0;999
603;96.900261;93.280327;0;999
604;84.702942;81.817551;0;999
605;29.552759;52.892494;0;999
606;92.468910;92.249977;0;999
607;18.017643;18.135897;0;999
608;57.953152;44.588131;0;999
609;81.980865;85.680840;0;999
610;83.350769;67.512894;0;999
611;70.314644;81.501007;0;999
612;65.744102;86.915833;0;999
613;38.039474;70.537308;0;999
614;99.265945;6.604800;0;999
615;26.074221;43.232121;0;999
616;65.744614;57.316978;0;999
617;43.302738;42.108540;0;999
618;69.976936;42.530716;0;999
619;18.380014;32.706772;0;999
620;66.228447;98.264771;0;999
621;16.823593;89.217117;0;999
622;1.589600;29.179873;0;999
623;90.428650;45.147388;0;999
624;51.349682;60.396957;0;999
625;13.204676;60.872730;0;999
626;69.024261;51.318573;0;999
627;23.275068;83.223206;0;999
628;59.221390;35.423008;0;999
629;66.092262;55.067871;0;999
630;79.583115;39.403687;0;999
631;17.341755;92.897758;0;999
632;56.943794;58.954445;0;999
633;72.588455;57.779827;0;999
634;26.344177;64.431824;0;999
635;80.759979;39.601788;0;999
636;26.519827;99.766785;0;999
637;25.953403;7.493213;0;999
638;83.725883;20.256552;0;999
639;8.455216;94.809013;0;999
640;85.488518;43.216183;0;999
641;7.444832;89.822235;0;999
642;90.745987;68.529648;0;999
643;4.879244;28.600489;0;999
644;34.782322;41.054893;0;999
645;50.277504;14.801594;0;999
646;32.677189;83.129997;0;999
647;77.511024;25.715635;0;999
648;86.491730;19.409048;0;999
649;73.032204;75.307617;0;999
650;99.854599;85.061333;0;999
651;12.771552;77.295578;0;999
652;87.869637;14.035935;0;999
653;22.339046;93.013725;0;999
654;56.613369;30.340036;0;999
655;7.692245;82.655380;0;999
656;62.892265;21.529087;0;999
657;50.361725;9.863592;0;999
658;37.878246;54.890617;0;999
659;68.766098;14.179221;0;999
660;29.435909;51.537300;0;999
661;76.930359;41.413704;0;999
662;27.602324;8.763822;0;999
663;99.947632;78.911346;0;999
664;76.048988;49.408642;0;999
665;73.649994;96.956276;0;999
666;32.716400;82.465561;0;999
667;49.143154;98.117508;0;999
668;28.410006;97.330582;0;999
669;84.286346;82.396317;0;999
670;21.581623;15.038269;0;999
671;0.860157;92.627167;0;999
672;30.276220;37.499947;0;999
673;21.731773;45.173496;0;999
674;5.895607;60.701839;0;999
675;80.785217;30.223969;0;999
676;49.666519;62.858963;0;999
677;95.138412;60.677441;0;999
678;24.770498;10.282723;0;999
679;28.276522;1.999481;0;999
680;75.641434;47.397141;0;999
681;93.742241;8.407353;0;999
682;71.810562;39.374893;0;999
683;75.230652;96.665878;0;999
684;98.013588;25.018875;0;999
685;75.702797;68.515640;0;999
686;17.123814;18.634342;0;999
687;59.311489;0.929085;0;999
688;59.374580;35.873085;0;999
689;55.651695;64.472000;0;999
690;90.066109;60.012596;0;999
691;17.278637;27.968611;0;999
692;72.712341;38.094101;0;999
693;12.217556;98.510056;0;999
694;99.397842;69.538399;0;999
695;10.768875;29.584064;0;999
696;68.101051;50.695568;0;999
697;61.717640;75.439522;0;999
698;86.875923;48.997478;0;999
699;95.642601;64.287575;0;999
700;2.432175;68.881729;0;999
701;42.816063;59.614426;0;999
702;78.553543;35.489090;0;999
703;73.253166;50.654068;0;999
704;58.360653;84.324409;0;999
705;43.131695;38.295868;0;999
706;11.389056;20.594292;0;999
707;39.167126;42.513653;0;999
708;61.426678;51.597935;0;999
709;87.194611;79.927605;0;999
710;87.663422;17.755493;0;999
711;33.771023;30.190784;0;999
712;51.265682;33.155266;0;999
713;11.704239;74.804382;0;999
714;85.552544;45.177444;0;999
715;53.222790;79.855202;0;999
716;67.422752;77.081894;0;999
717;88.214943;68.666962;0;999
718;19.860565;53.195614;0;999
719;16.889572;18.784737;0;999
720;89.635353;16.788687;0;999
721;73.097122;80.215988;0;999
722;93.893707;35.082642;0;999
723;59.453407;93.303513;0;999
724;95.099373;62.487659;0;999
725;68.053223;44.911488;0;999
726;66.868835;80.750938;0;999
727;89.098244;70.814041;0;999
728;55.014839;86.671257;0;999
729;74.563507;81.716614;0;999
730;76.517715;79.241341;0;999
731;9.888459;29.949236;0;999
732;81.927452;62.631912;0;999
733;29.877014;47.423977;0;999
734;67.551079;69.388641;0;999
735;93.347466;20.868473;0;999
736;51.843792;52.044430;0;999
737;46.072884;32.569649;0;999
738;4.916688;51.418545;0;999
739;30.238914;34.227806;0;999
740;83.294098;70.318329;0;999
741;49.103905;59.341545;0;999
742;23.585924;92.364983;0;999
743;65.519974;50.454693;0;999
744;2.772180;24.859112;0;999
745;9.292534;13.417481;0;999
746;52.260456;83.727402;0;999
747;27.466869;57.973236;0;999
748;45.594833;10.286259;0;999
749;49.373005;46.009705;0;999
750;86.781906;72.600067;0;999
751;69.783936;86.937935;0;999
752;88.115074;40.156178;0;999
753;11.624474;26.985018;0;999
754;80.087997;28.491074;0;999
755;80.232147;85.790970;0;999
756;29.131063;54.118614;0;999
757;80.289169;26.178867;0;999
758;71.919014;77.951218;0;999
759;1.739154;8.889631;0;999
760;63.174725;87.626572;0;999
761;89.389351;33.346092;0;999
762;37.582340;45.056606;0;999
763;36.334812;54.715008;0;999
764;10.974754;9.815362;0;999
765;43.052341;99.652794;0;999
766;24.310122;72.266991;0;999
767;52.578068;42.025398;0;999
768;61.944847;97.102844;0;999
769;85.150139;74.215736;0;999
770;34.436901;40.965645;0;999
771;70.108887;33.554554;0;999
772;85.881714;80.152756;0;999
773;23.021828;56.601315;0;999
774;72.238129;20.918041;0;999
775;63.817707;82.734985;0;999
776;82.950287;36.072811;0;999
777;65.647705;72.978455;0;999
778;17.314785;57.404121;0;999
779;22.019957;90.381073;0;999
780;2.657136;94.640114;0;999
781;78.310654;86.271111;0;999
782;53.586929;12.960728;0;999
783;62.069141;18.911514;0;999
784;61.083179;85.882408;0;999
785;92.097740;39.821373;0;999
786;86.818726;36.481331;0;999
787;67.300308;6.387000;0;999
788;77.067612;73.817368;0;999
789;17.571627;14.086976;0;999
790;16.770948;30.107035;0;999
791;97.882019;63.382477;0;999
792;43.895500;11.495285;0;999
793;87.249435;27.630901;0;999
794;51.828049;80.907898;0;999
795;34.438656;46.944107;0;999
796;33.912220;53.758617;0;999
797;71.880241;94.775970;0;999
798;0.996529;94.443504;0;999
799;44.093056;44.891033;0;999
800;92.195686;90.987022;0;999
801;48.931267;79.776093;0;999
802;88.083748;62.664776;0;999
803;75.730560;71.096169;0;999
804;71.915306;90.770409;0;999
805;40.495491;84.663979;0;999
806;0.288021;66.758171;0;999
807;14.931200;17.943682;0;999
808;78.610390;86.430908;0;999
809;88.654945;31.575554;0;999
810;55.131546;99.108315;0;999
811;57.247738;85.400421;0;999
812;2.267584;96.855225;0;999
813;25.227966;63.512402;0;999
814;88.710114;59.997581;0;999
815;27.197826;69.578308;0;999
816;83.625137;24.986849;0;999
817;68.596535;93.123817;0;999
818;47.249638;13.772743;0;999
819;72.484184;54.682835;0;999
820;53.941521;79.133728;0;999
821;31.315004;61.345360;0;999
822;26.472019;3.601768;0;999
823;66.299728;84.623230;0;999
824;0.795893;84.437546;0;999
825;28.448656;10.930241;0;999
826;64.768143;50.611347;0;999
827;34.093239;58.010525;0;999
828;72.910271;17.699629;0;999
829;55.632267;47.883919;0;999
830;0.937643;82.017479;0;999
831;60.723164;43.999271;0;999
832;26.955187;35.676384;0;999
833;53.132980;37.784946;0;999
834;66.154510;47.833817;0;999
835;61.727043;35.156815;0;999
836;20.815094;96.791458;0;999
837;99.460709;62.524506;0;999
838;48.771214;26.002760;0;999
839;33.908443;31.562378;0;999
840;57.144203;98.125992;0;999
841;51.361298;35.407482;0;999
842;2.800058;27.087368;0;999
843;93.748505;50.399319;0;999
844;33.182480;63.567741;0;999
845;20.057266;57.709148;0;999
846;49.294186;10.082775;0;999
847;75.952408;62.322708;0;999
848;79.884232;35.418571;0;999
849;99.604881;66.928497;0;999
850;23.086346;42.234226;0;999
851;65.761436;50.432110;0;999
852;81.405510;68.648865;0;999
853;16.273712;43.612419;0;999
854;84.101547;80.731827;0;999
855;61.022064;98.581635;0;999
856;47.157829;41.559635;0;999
857;44.757294;92.072586;0;999
858;91.146599;53.131107;0;999
859;73.979202;52.784172;0;999
860;72.478767;70.935745;0;999
861;23.719095;93.970406;0;999
862;43.208061;95.669846;0;999
863;86.340622;61.533775;0;999
864;29.177526;60.311859;0;999
865;12.710302;42.439774;0;999
866;67.722374;50.553734;0;999
867;48.503891;78.231918;0;999
868;58.199013;74.652794;0;999
869;64.737038;23.875181;0;999
870;92.420586;39.213680;0;999
